,COD. IPRESS,NOMBRE IPRESS,PRODUCTO/SERVICIO,ENE21,FEB21,MAR21,ABR21,MAY21,JUN21,JUL21,AGO21,SEP21,OCT21,NOV21,DIC21
133,9988,CLINICA SAN PABLO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 96¿ 1000ML FCO,0,14.95,14.95,14.95,14.95,14.95,14.95,14.95,0,0,0,0
134,9850,CLÍNICA VESALIO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / BENCINA X 10 C.C.,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0
135,15684,CLINICA GONZALEZ S.A.,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 96o 1L,0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,0,0,0,0
136,15875,PROMEDIC,"ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ASEA-T GEL, LOTE 2053230,",7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,0,0,0,0
137,8281,CLUB DE LA SALUD,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / PA?ITOS DE CLORHEXIDINA 2%,0,0,0,2.36,2.36,0,0,0,0,0,0,0
138,11547,CLINICA CONTINENTAL,"ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / 1,000 ML",0,0,22,0,0,0,0,0,0,0,0,0
139,10251,CLINICA MAISON DE SANTE DEL SUR,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / PA?ITOS DE CLORHEXIDINA 2%,0,0,0,2.36,2.36,0,0,0,0,0,0,0
140,9850,CLÍNICA VESALIO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ACETONA X 10 C.C.,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0,0,0,0,0
141,8858,CLINICA ORTEGA,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL MEDICINAL DE 70° X 1,18,18,18,18,18,18,0,0,0,0,0,0
142,11547,CLINICA CONTINENTAL,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / 500 ML,14,14,14,14,14,14,14,14,0,0,0,0
143,27462,CLINICA LA LUZ,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 70° X 120ML,4,4,4,4,0,0,0,0,0,0,0,0
144,9850,CLÍNICA VESALIO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 70 ° X 10 C.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0
145,10815,CLINICA AMERICANA DE JULIACA,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / FRASCO - ALCOHOL DE 70 LITRO,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,0,0,0,0
146,10815,CLINICA AMERICANA DE JULIACA,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL GEL FRASCO X 1 LT.,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,0,0,0,0
147,11547,CLINICA CONTINENTAL,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / CAPACIDA 100 ML,6,6,6,0,0,0,0,0,0,0,0,0
148,9850,CLÍNICA VESALIO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / BENCINA X 10 C.C.,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0
149,11547,CLINICA CONTINENTAL,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / COMO ANTISEPTICO 1.000 LT,22,22,22,22,22,22,22,22,0,0,0,0
150,8325,CLINICA CENTENARIO PERUANO JAPONESA,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 96% X 250 ML,0,0,0,0,0,0,5.97,5.97,0,0,0,0
151,18404,CLINICA SAN PABLO TRUJILLO,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / ALCOHOL 96¿ 1000ML FCO,0,0,16.1,19.55,19.55,19.55,19.55,19.55,0,0,0,0
152,10815,CLINICA AMERICANA DE JULIACA,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / FRASCO - ALCOHOL DE 70,3.81,3.81,3.81,3.81,3.81,3.81,3.81,3.81,0,0,0,0
153,11547,CLINICA CONTINENTAL,ANTISÉPTICOS BASADOS EN ALCOHOL O ACETONA / CAPACIDAD 500 ML,0,14,14,0,0,0,0,0,0,0,0,0
154,12267,CLINICA SERVICIOS MEDICOS INTEGRALES SAN MARCOS,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",30,30,30,40,40,40,40,40,0,0,0,0
155,8325,CLINICA CENTENARIO PERUANO JAPONESA,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",13,0,0,0,0,0,0,0,0,0,0,0
156,10581,SANNA/SANCHEZ FERRER S.A.,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",5,5,5,5,5,5,5,0,0,0,0,0
157,11950,CLINICA CHORRILLOS,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",8,10,10,10,10,10,10,0,0,0,0,0
158,8730,BM CLINICA,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",25,25,25,25,25,25,25,25,0,0,0,0
159,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",8,0,0,0,0,0,0,0,0,0,0,0
160,27173,FAMISALUD SAC,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",10,10,10,10,10,10,10,0,0,0,0,0
161,21966,CLINICA ALIVIARI,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",10,10,10,10,10,10,10,10,0,0,0,0
162,12975,CL ESPECIALIDADES MEDICAS,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",15,15,15,15,15,15,15,0,0,0,0,0
163,27173,FAMISALUD SAC,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",7,7,7,7,5,5,5,0,0,0,0,0
164,10464,CLINICA ANGLO AMERICANA,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",23.6,23.6,23.6,23.6,23.6,23.6,23.6,0,0,0,0,0
165,12118,CLÍNICA MONTE HOREB S.A.,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",7,7,7,7,7,7,7,7,0,0,0,0
166,9123,CLINICA ANGLOAMERICANA,"APLICACION DE INYECTABLE INTRAMUSCULAR, SUBCUTANEO,",23.6,23.6,23.6,23.6,23.6,23.6,23.6,0,0,0,0,0
167,8151,CLÍNICA METROPOLITANA,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,0,0,0,0,1.6,1.6,1.6,1.6,0,0,0,0
168,15375,CLINICA SAN PEDRO S.A.C.,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0,0,0,0
169,8516,CLINICA SANTO DOMINGO,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,0,0,0,0.99,0.99,0.99,0.99,0.99,0,0,0,0
170,13164,CLINICA SANTA MARIA DE CHIMBOTE S.A.C.,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,0,0,0,0,0,0,0,1.5,0,0,0,0
171,27214,CLINICA SAN PABLO AREQUIPA,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0
172,9627,SAN MARTIN,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,2,2,2,2,2,2,2,2,0,0,0,0
173,10883,CLINICA SAN PEDRO,APROXOL 1 g TABLETA MARKOS CAJA TAB x 100 /,1.2,0,0,1.2,1.2,1.2,1.2,1.2,0,0,0,0
174,8730,BM CLINICA,ASPIRADOR DE SECRECIONES / BOLSA DE ASPIRACION DE SECRECIONES (SUCTION,44.25,44.25,44.25,44.25,44.25,44.25,44.25,44.25,0,0,0,0
175,12975,CL ESPECIALIDADES MEDICAS,ASPIRADOR DE SECRECIONES / PROCEDIMIENTO Y DERECHO DE USO DE,50,50,50,50,50,50,50,0,0,0,0,0
176,10581,SANNA/SANCHEZ FERRER S.A.,ASPIRADOR DE SECRECIONES / ASPIRACION DE SECRECIONES,30.6,30.6,30.6,30.6,30.6,30.6,30.6,0,0,0,0,0
177,12457,CLINICA PROVIDA,ASPIRADOR DE SECRECIONES / USO DE ASPIRADOR,0,0,0,0,10,0,0,10,0,0,0,0
178,10251,CLINICA MAISON DE SANTE DEL SUR,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,0,0,0,13.62,13.62,0,0,0,0,0,0,0
179,15375,CLINICA SAN PEDRO S.A.C.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,0,0,0,0
180,11466,CLINICA ISABEL,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,10,10,10,10,10,10,10,10,0,0,0,0
181,10014,DR. VICTOR PAREDES,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,13,13,13,13,13,13,13,13,0,0,0,0
182,13373,CLINICA PERUANO AMERICANA S. A.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,0,0,0,0
183,12118,CLÍNICA MONTE HOREB S.A.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0,0,0,0
184,12854,CLINICA ADVENTISTA ANA STAHL,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,0,0,13.02,13.02,13.02,13.02,13.02,0,0,0,0,0
185,8325,CLINICA CENTENARIO PERUANO JAPONESA,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,0,11.08,11.08,12.15,12.15,12.15,12.15,12.15,0,0,0,0
186,8281,CLUB DE LA SALUD,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 3 /,0,0,0,13.62,13.62,0,0,0,0,0,0,0
187,27462,CLINICA LA LUZ,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,11,11,11,11,11,11,11,0,0,0,0,0
188,25208,GRUPO CARITA FELIZ S.A.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,7,7,7,7,7,7,7,7,0,0,0,0
189,11592,CLINICA HUANUCO E-I-R-LTDA.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,0,0,0,0,11,11,11,11,0,0,0,0
190,9602,MEDEX,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0
191,9850,CLÍNICA VESALIO,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,11.91,11.91,11.91,11.91,11.91,11.91,11.91,0,0,0,0,0
192,9660,SEÑOR DE LUREN DE ICA,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,0,0,0,0
193,16951,CLINICA MADRE ZORAIDA,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,9,9,9,9,9,9,9,9,0,0,0,0
194,13373,CLINICA PERUANO AMERICANA S. A.,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,0,0,0,0
195,12161,MACSALUD,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,11,11,11,11,11,11,11,11,0,0,0,0
196,15875,PROMEDIC,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,0,0,0,0
197,25973,CLINICA ZARATE,ASTROCINA 500 mg TABLETA EUROFARMA CAJA COMP x 60 /,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,0,0,0,0
198,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA CON FLEBOTOMÍA  EMERG.,10,10,10,10,10,10,10,10,0,0,0,0
199,25575,CENTRO CLÍNICO SAN NICOLAS,ATENCION DE ENFERMERIA / ATENCION DE ENFERMERIA,0,26,26,26,26,26,26,26,0,0,0,0
200,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA DEL TUBOENDOTRAQUEAL,30,30,30,30,30,30,30,30,0,0,0,0
201,14509,CLINICA SAN MARTIN,ATENCION DE ENFERMERIA / APLICACION MEDICAMENTOS IM,10,10,10,10,10,10,10,10,0,0,0,0
202,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA EN PACIENTE CON IRRIGACIÓN,20,20,20,20,20,20,20,20,0,0,0,0
203,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA EN TORACOCENTESIS POR DÍA,15,15,15,15,15,15,15,15,0,0,0,0
204,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA CON CATETER VENOSO,20,20,20,20,20,20,20,20,0,0,0,0
205,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍA EN PACIENTE CON,30,30,30,30,30,30,30,30,0,0,0,0
206,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERÍ EN DRENAJE TORACICO POR,30,30,30,30,30,30,30,30,0,0,0,0
207,10439,CENTRO CLINICO JESUS MARIA,ATENCION DE ENFERMERIA / ATENCION DE ENFERMERIA,0,26,26,26,26,26,26,26,0,0,0,0
208,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,ATENCION DE ENFERMERIA / CUIDADO DE ENFERMERIA EN TRAQUEOSTOMÍA POR DIA,30,30,30,30,30,30,30,30,0,0,0,0
209,13373,CLINICA PERUANO AMERICANA S. A.,ATENCION DE ENFERMERIA / HONORARIOS DE ENFERMERA,80,80,80,80,80,80,80,80,0,0,0,0
210,12761,CLINICA SAN LORENZO S.R.L.,ATENCION DE ENFERMERIA / -,0,0,206.5,206.5,206.5,206.5,206.5,206.5,0,0,0,0
211,13373,CLINICA PERUANO AMERICANA S. A.,ATENCION DE ENFERMERIA / DIAS POR ENFERMERA DE 6 HRAS,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,0,0,0,0
212,11466,CLINICA ISABEL,ATENCION DE ENFERMERIA / ATENCION DE ENFERMERIA,20,20,20,20,20,20,20,20,0,0,0,0
213,13373,CLINICA PERUANO AMERICANA S. A.,ATENCION DE ENFERMERIA / DIAS POR ENFERMERA DE 24 HRAS,238,238,238,238,238,238,238,238,0,0,0,0
214,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS DIA / CONSULTA UCISTA DEL 1o AL 3o DIA,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
215,27214,CLINICA SAN PABLO AREQUIPA,ATENCION EN CUIDADOS INTENSIVOS DIA / CONSULTA MÉDICA UCI POR DÍA - DIURNA,144,144,144,144,144,144,144,144,0,0,0,0
216,8858,CLINICA ORTEGA,ATENCION EN CUIDADOS INTENSIVOS DIA / HONORARIOS MEDICOS UCI COVID,480,480,480,480,480,480,480,480,0,0,0,0
217,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS DIA / CONSULTA UCISTA DEL 1¿ AL 3¿ DIA,0,584.1,584.1,0,0,0,0,0,0,0,0,0
218,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN CUIDADOS INTENSIVOS DIA / Consulta M¿dico Intensivista por d¿a (3,708,0,0,0,0,708,708,0,0,0,0,0
219,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN CUIDADOS INTENSIVOS DIA / Uci Aislados covid 19 por Dia,0,1652,1652,1652,0,0,0,0,0,0,0,0
220,8281,CLUB DE LA SALUD,ATENCION EN CUIDADOS INTENSIVOS DIA / TRANSPORTE ASISTIDO CONDICIONES,0,0,0,0,0,0,4130,0,0,0,0,0
221,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN CUIDADOS INTENSIVOS DIA / Consulta Médico Intensivista por día (3,0,708,708,708,708,0,0,0,0,0,0,0
222,10723,HOSPITAL PRIVADO DEL PERU,ATENCION EN CUIDADOS INTENSIVOS DIA / HONORARIO MEDICO UCI,595,350,350,350,350,350,350,350,0,0,0,0
223,12633,CLINICA JAVIER PRADO,ATENCION EN CUIDADOS INTENSIVOS DIA / ATENCION EN UCI POR DIA EN LOS 3,619.5,619.5,619.5,619.5,619.5,619.5,619.5,619.5,0,0,0,0
224,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,ATENCION EN CUIDADOS INTENSIVOS DIA / ATENCIÓN EN UNIDAD DE CUIDADOS,1260.24,1260.24,1260.24,0,0,0,0,0,0,0,0,0
225,12633,CLINICA JAVIER PRADO,ATENCION EN CUIDADOS INTENSIVOS DIA / ATENCION EN UCI POR DIA A PARTIR DEL,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,0,0,0,0
226,8746,CLINICA GOOD HOPE,ATENCION EN CUIDADOS INTENSIVOS DIA / TRATAMIENTO MEDICO UCI DIFERENCIADA,160,160,160,160,160,160,160,160,0,0,0,0
227,14501,CLINICA SAN GABRIEL S.A.C.,ATENCION EN CUIDADOS INTENSIVOS DIA / CONSULTA MÉDICA UCI POR DÍA - DIURNA,108.02,0,0,0,0,0,0,0,0,0,0,0
228,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS INICIAL PEDIATRICA GRAVE / CONSULTA,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
229,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS INICIAL PEDIATRICA GRAVE / CONSULTA,0,584.1,584.1,0,0,0,0,0,0,0,0,0
230,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS LACTANTE / CONSULTA UCISTA DEL 1o AL,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
231,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS LACTANTE / CONSULTA UCISTA DEL 1¿ AL,0,584.1,584.1,0,0,0,0,0,0,0,0,0
232,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS RECIEN NACIDO BAJO DE PESO / CONSULTA,0,584.1,584.1,0,0,0,0,0,0,0,0,0
233,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS RECIEN NACIDO BAJO DE PESO / CONSULTA,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
234,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS RECIEN NACIDO MUY BAJO DE PESO /,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
235,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS RECIEN NACIDO MUY BAJO DE PESO /,0,584.1,584.1,0,0,0,0,0,0,0,0,0
236,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS SUBSECUENTE PEDIATRICA GRAVE /,0,584.1,584.1,0,0,0,0,0,0,0,0,0
237,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTENSIVOS SUBSECUENTE PEDIATRICA GRAVE /,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
238,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTERMEDIOS / CONSULTA UCISTA DEL 1o AL 3o DIA,0,0,0,584.1,584.1,584.1,584.1,0,0,0,0,0
239,9886,CLINICA SAN BORJA,ATENCION EN CUIDADOS INTERMEDIOS / CONSULTA UCISTA DEL 1¿ AL 3¿ DIA,0,584.1,584.1,0,0,0,0,0,0,0,0,0
240,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,ATENCION EN CUIDADOS INTERMEDIOS / ATENCIÓN PACIENTE-DÍA CUIDADOS,892.08,892.08,892.08,0,0,0,0,0,0,0,0,0
241,9850,CLÍNICA VESALIO,ATENCION EN SALA DE OBSERVACION / SALA DE RECUPERACION -MENOS DE 2,127.13,127.13,127.13,127.13,127.13,127.13,127.13,0,0,0,0,0
242,10581,SANNA/SANCHEZ FERRER S.A.,ATENCION EN SALA DE OBSERVACION / ATENCION EN SALA DE OBSERVACION DE,88.42,88.42,88.42,88.42,88.42,88.42,88.42,0,0,0,0,0
243,10581,SANNA/SANCHEZ FERRER S.A.,ATENCION EN SALA DE SHOCK TRAUMA / ATENCION ENS ALA DE SHOCK TRAUMA,88.42,88.42,88.42,88.42,88.42,88.42,88.42,0,0,0,0,0
244,9886,CLINICA SAN BORJA,"ATENCION EN SERVICIO DE OBSERVACION, DE ALTA COMPLEJIDAD, 25 MINUTOS /",0,110.88,110.88,202.49,202.49,202.49,202.49,0,0,0,0,0
245,9886,CLINICA SAN BORJA,"ATENCION EN SERVICIO DE OBSERVACION, DE BAJA COMPLEJIDAD, 15 MINUTOS /",0,110.88,110.88,202.49,202.49,202.49,202.49,0,0,0,0,0
246,9886,CLINICA SAN BORJA,"ATENCION EN SERVICIO DE OBSERVACION, DE MODERADA COMPLEJIDAD, 25 MINUT /",0,110.88,110.88,202.49,202.49,202.49,202.49,0,0,0,0,0
247,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN TOPICO / Topico Chico,17.9,17.9,17.9,17.9,17.9,17.9,17.9,0,0,0,0,0
248,13373,CLINICA PERUANO AMERICANA S. A.,ATENCION EN TOPICO / DERECHO DE TOPICO - INYECTABLE - ENFERMERIA,20,20,20,20,20,20,20,20,0,0,0,0
249,13373,CLINICA PERUANO AMERICANA S. A.,ATENCION EN TOPICO / DERECHO DE TOPICO /MEDICOS-NO SOCIOS,15,15,15,15,15,15,15,15,0,0,0,0
250,13727,INSTITUTO MEDICO ESPECIALIZADO EN DIABETES,ATENCION EN TOPICO / USO DE TOPICO,20,20,20,20,20,20,20,20,0,0,0,0
251,11466,CLINICA ISABEL,ATENCION EN TOPICO / ATENCION EN TOPICO,15,15,15,15,15,15,15,15,0,0,0,0
252,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN TOPICO / Sueroterapia (Topico),24.8,24.8,24.8,24.8,24.8,24.8,24.8,0,0,0,0,0
253,9989,CLINICA PADRE LUIS TEZZA,ATENCION EN TOPICO / Topico en Emergencia Covid 19,59,59,59,59,59,59,59,0,0,0,0,0
254,9886,CLINICA SAN BORJA,ATENCION EN TOPICO / CONSULTA DIURNA POR MEDICO EMERGENCISTA,0,110.88,110.88,168.74,168.74,168.74,168.74,0,0,0,0,0
255,24971,CENTRO MEDICO SOLIDARIO HUACHO,ATENCION EN TOPICO / Atención en tópico (CANALIZACIONES),20,20,20,20,20,20,20,20,0,0,0,0
256,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,ATENCION HOSPITALARIA / ATENCIÓN PACIENTE-DÍA HOSPITALIZACIÓN,420,420,420,0,0,0,0,0,0,0,0,0
257,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / Honorario m¿dico tratante/Intensivista en UCI (covid),0,0,0,483.8,483.8,483.8,483.8,0,0,0,0,0
258,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / Honorario medico tratante/Intensivista en UCI (covid),483.8,0,334.53,0,0,0,0,0,0,0,0,0
259,12907,SANNA - CLINICA DEL SUR,ATENCION HOSPITALARIA / CONSULTA EN HOSPITALIZACION POR MEDICO TRATANTE,194.7,194.7,194.7,194.7,194.7,194.7,194.7,0,0,0,0,0
260,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / HONORARIO MEDICO EN HOSPITALIZACION (COVID) DEL,483.8,0,483.8,483.8,483.8,483.8,483.8,0,0,0,0,0
261,9886,CLINICA SAN BORJA,ATENCION HOSPITALARIA / CONSULTA EN HOSPITALIZACION POR MEDICO TRATANTE,0,405.92,405.92,324.5,324.5,324.5,324.5,0,0,0,0,0
262,8858,CLINICA ORTEGA,ATENCION HOSPITALARIA / HONORARIO MEDICO HOSPITALIZACION COVID,360,360,360,360,360,360,360,360,0,0,0,0
263,27214,CLINICA SAN PABLO AREQUIPA,ATENCION HOSPITALARIA / ATENCION HOSPITALARIA,0,0,114.39,0,0,0,0,0,0,0,0,0
264,10723,HOSPITAL PRIVADO DEL PERU,ATENCION HOSPITALARIA / HONORARIOS MEDICOS HOSPITALIZACION,292,292,292,292,292,292,292,292,0,0,0,0
265,18404,CLINICA SAN PABLO TRUJILLO,"ATENCION HOSPITALARIA / DIURNA,POR MEDICO ESPECIALISTA",0,0,150,150,150,150,177,177,0,0,0,0
266,12118,CLÍNICA MONTE HOREB S.A.,ATENCION HOSPITALARIA / ATENCION HOSPITALARIA POR MEDICINA GENERAL,150,150,150,150,150,150,150,150,0,0,0,0
267,8746,CLINICA GOOD HOPE,ATENCION HOSPITALARIA / TRATAMIENTO MEDICO HOSPITALIZACION DIFERENCIADA,160,160,160,160,160,160,160,160,0,0,0,0
268,8281,CLUB DE LA SALUD,ATENCION HOSPITALARIA / ATENCION EN CUIDADOS INTENSIVOS DIA,0,0,0,0,0,0,1121,0,0,0,0,0
269,11396,ADMINISTRADORA CLINICA TRESA,ATENCION HOSPITALARIA / CUARTO HOSPITALARIO,300,0,0,0,0,0,0,0,0,0,0,0
270,8398,CLINICA EL GOLF,ATENCION HOSPITALARIA / HONORARIO MEDICO HOSPITALIZACION AISLADOS,70.09,70.09,70.09,70.09,70.09,70.09,70.09,0,0,0,0,0
271,9988,CLINICA SAN PABLO,"ATENCION HOSPITALARIA / DIURNA,POR MEDICO ESPECIALISTA",0,113.75,113.75,113.75,113.75,113.75,113.75,113.75,0,0,0,0
272,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / Honorario médico tratante/Intensivista en UCI (covid),483.8,0,483.8,0,0,0,0,0,0,0,0,0
273,14501,CLINICA SAN GABRIEL S.A.C.,ATENCION HOSPITALARIA / CONSULTA MÉDICA EN HOSPITALIZACIÓN POR DÍA -,108.02,0,0,0,0,0,0,0,0,0,0,0
274,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / Honorario medico tratante/Intensivista en UCI (covid),0,334.53,0,334.53,334.53,334.53,334.53,0,0,0,0,0
275,9989,CLINICA PADRE LUIS TEZZA,ATENCION HOSPITALARIA / Hospitalizacion Aislados covid 19 por Dia,0,1180,1180,1180,0,0,0,0,0,0,0,0
276,8398,CLINICA EL GOLF,ATENCION HOSPITALARIA / HONORARIO MEDICO EN HOSPITALIZACION (COVID) A,99.57,99.57,99.57,99.57,99.57,99.57,99.57,0,0,0,0,0
277,18310,SANNA - CLINICA BELEN,ATENCION HOSPITALARIA / HONORARIO MEDICO EN HOSPITALIZACION (COVID) A,483.8,99.57,99.57,99.57,99.57,99.57,99.57,0,0,0,0,0
278,27214,CLINICA SAN PABLO AREQUIPA,ATENCION HOSPITALARIA / CONSULTA MÉDICA EN HOSPITALIZACIÓN POR DÍA -,114.39,114.39,0,114.39,114.39,114.39,114.39,114.39,0,0,0,0
279,10182,CLINICA JESUS DEL NORTE,"ATENCION HOSPITALARIA / DIURNA,POR MEDICO ESPECIALISTA",0,81.88,131,131,131,131,131,0,0,0,0,0
